Subject,Student ID,Score
Sociology,4751,70
Sociology,4752,72
Sociology,4753,85
Sociology,4754,85
Sociology,4755,95
Sociology,4756,84
Sociology,4757,69
Sociology,4758,69
Sociology,4759,86
Sociology,4760,69
Sociology,4761,69
Sociology,4762,69
Sociology,4763,69
Sociology,4764,78
Sociology,4765,83
Sociology,4766,84
Sociology,4767,69
Sociology,4768,69
Sociology,4769,84
Sociology,4770,84
Sociology,4771,84
Sociology,4772,69
Sociology,4773,70
Sociology,4774,70
Sociology,4775,85
Sociology,4776,85
Sociology,4777,85
Sociology,4778,70
Sociology,4779,69
Sociology,4780,69
Sociology,4781,69
Sociology,4782,69
Sociology,4783,73
Sociology,4784,84
Sociology,4785,69
Sociology,4786,70
Sociology,4787,72
Sociology,4788,92
Sociology,4789,84
Sociology,4790,74
Sociology,4791,91
Sociology,4792,69
Sociology,4793,69
Sociology,4794,69
Sociology,4795,84
Sociology,4796,84
Sociology,4797,84
Sociology,4798,84
Sociology,4799,69
Sociology,4800,73
Sociology,4801,73
Sociology,4802,84
Sociology,4803,84
Sociology,4804,70
Sociology,4805,91
Sociology,4806,67
Sociology,4807,69
Sociology,4808,69
Sociology,4809,69
Sociology,4810,69
Sociology,4811,69
Sociology,4812,73
Sociology,4813,73
Sociology,4814,69
Sociology,4815,69
Sociology,4816,69
Sociology,4817,69
Sociology,4818,84
Sociology,4819,84
Sociology,4820,91
Sociology,4821,69
Sociology,4822,69
Sociology,4823,69
Sociology,4824,73
Sociology,4825,69
Sociology,4826,71
Sociology,4827,73
Sociology,4828,57
Sociology,4829,69
Sociology,4830,73
Sociology,4831,69
Sociology,4832,72
Sociology,4833,85
Sociology,4834,56
Sociology,4835,69
Sociology,4836,70
Sociology,4837,74
Sociology,4838,85
Sociology,4839,70
Sociology,4840,73
Sociology,4841,70
Sociology,4842,70
Sociology,4843,70
Sociology,4844,74
Sociology,4845,75
Sociology,4846,84
Sociology,4847,69
Sociology,4848,69
Sociology,4849,69
Sociology,4850,83
Sociology,4851,91
Sociology,4852,69
Sociology,4853,69
Sociology,4854,84
Sociology,4855,84
Sociology,4856,84
Sociology,4857,69
Sociology,4858,69
Sociology,4859,70
Sociology,4860,70
Sociology,4861,84
Sociology,4862,70
Sociology,4863,74
Sociology,4864,85
Sociology,4865,85
Sociology,4866,69
Sociology,4867,73
Sociology,4868,84
Sociology,4869,69
Sociology,4870,69
Sociology,4871,70
Sociology,4872,85
Sociology,4873,69
Sociology,4874,73
Sociology,4875,75
Sociology,4876,81
Sociology,4877,84
Sociology,4878,73
Sociology,4879,69
Sociology,4880,73
Sociology,4881,69
Sociology,4882,69
Sociology,4883,69
Sociology,4884,69
Sociology,4885,74
Sociology,4886,68
Sociology,4887,69
Sociology,4888,74
Sociology,4889,75
Sociology,4890,95
Sociology,4891,36
Sociology,4892,69
Sociology,4893,84
Sociology,4894,84
Sociology,4895,70
Sociology,4896,85
Sociology,4897,69
Sociology,4898,69
Sociology,4899,95
Sociology,4900,59
Sociology,4901,70
Sociology,4902,72
Sociology,4903,85
Sociology,4904,69
Sociology,4905,84
Sociology,4906,69
Sociology,4907,69
Sociology,4908,73
Sociology,4909,73
Sociology,4910,84
Sociology,4911,70
Sociology,4912,85
Sociology,4913,85
Sociology,4914,69
Sociology,4915,69
Sociology,4916,73
Sociology,4917,73
Sociology,4918,73
Sociology,4919,84
Sociology,4920,69
Sociology,4921,69
Sociology,4922,69
Sociology,4923,84
Sociology,4924,85
Sociology,4925,85
Sociology,4926,85
Sociology,4927,69
Sociology,4928,73
Sociology,4929,84
Sociology,4930,71
Sociology,4931,71
Sociology,4932,74
Sociology,4933,85
Sociology,4934,85
Sociology,4935,69
Sociology,4936,73
Sociology,4937,73
Sociology,4938,73
Sociology,4939,84
Sociology,4940,69
Sociology,4941,69
Sociology,4942,85
Sociology,4943,69
Sociology,4944,77
Sociology,4945,85
Sociology,4946,27
Sociology,4947,69
Sociology,4948,69
Sociology,4949,56
Sociology,4950,74
Sociology,4951,85
Sociology,4952,85
Sociology,4953,69
Sociology,4954,69
Sociology,4955,69
Sociology,4956,70
Sociology,4957,70
Sociology,4958,77
Sociology,4959,77
Sociology,4960,84
Sociology,4961,84
Sociology,4962,84
Sociology,4963,85
Sociology,4964,69
Sociology,4965,69
Sociology,4966,69
Sociology,4967,70
Sociology,4968,70
Sociology,4969,85
Sociology,4970,85
Sociology,4971,69
Sociology,4972,69
Sociology,4973,73
Sociology,4974,77
Sociology,4975,84
Sociology,4976,69
Sociology,4977,69
Sociology,4978,69
Sociology,4979,84
Sociology,4980,84
Sociology,4981,70
Sociology,4982,69
Sociology,4983,69
Sociology,4984,84
Sociology,4985,58
Sociology,4986,70
Sociology,4987,85
Sociology,4988,85
Sociology,4989,70
Sociology,4990,70
Sociology,4991,83
Sociology,4992,69
Sociology,4993,70
Sociology,4994,69
Sociology,4995,73
Sociology,4996,73
Sociology,4997,69
Sociology,4998,85
Sociology,4999,69
Sociology,5000,84
Sociology,5001,69
Sociology,5002,84
Sociology,5003,69
Sociology,5004,69
Sociology,5005,73
Sociology,5006,69
Sociology,5007,69
Sociology,5008,69
Sociology,5009,77
Sociology,5010,85
Sociology,5011,69
Sociology,5012,69
Sociology,5013,84
Sociology,5014,84
Sociology,5015,70
Sociology,5016,85
Sociology,5017,99
Sociology,5018,84
Sociology,5019,69
Sociology,5020,73
Sociology,5021,84
Sociology,5022,84
Sociology,5023,54
Sociology,5024,68
Sociology,5025,69
Sociology,5026,70
Sociology,5027,70
Sociology,5028,74
Sociology,5029,74
Sociology,5030,79
Sociology,5031,85
Sociology,5032,85
Sociology,5033,85
Sociology,5034,85
Sociology,5035,85
Sociology,5036,85
Sociology,5037,85
Sociology,5038,70
Sociology,5039,74
Sociology,5040,69
Sociology,5041,57
Sociology,5042,69
Sociology,5043,73
Sociology,5044,73
Sociology,5045,73
Sociology,5046,84
Sociology,5047,70
Sociology,5048,56
Sociology,5049,69
Sociology,5050,84
Sociology,5051,68
Sociology,5052,69
Sociology,5053,69
Sociology,5054,73
Sociology,5055,69
Sociology,5056,69
Sociology,5057,84
Sociology,5058,84
Sociology,5059,84
Sociology,5060,84
Sociology,5061,69
Sociology,5062,73
Sociology,5063,73
Sociology,5064,74
Sociology,5065,84
Sociology,5066,85
Sociology,5067,58
Sociology,5068,69
Sociology,5069,69
Sociology,5070,85
Sociology,5071,69
Sociology,5072,70
Sociology,5073,57
Sociology,5074,69
Sociology,5075,69
Sociology,5076,69
Sociology,5077,78
Sociology,5078,84
Sociology,5079,57
Sociology,5080,69
Sociology,5081,73
Sociology,5082,85
Sociology,5083,69
Sociology,5084,84
Sociology,5085,84
Sociology,5086,84
Sociology,5087,69
Sociology,5088,69
Sociology,5089,69
Sociology,5090,69
Sociology,5091,85
Sociology,5092,69
Sociology,5093,69
Sociology,5094,84
Sociology,5095,91
Sociology,5096,71
Sociology,5097,69
Sociology,5098,84
Sociology,5099,95
Sociology,5100,69
Sociology,5101,83
Sociology,5102,69
Sociology,5103,73
Sociology,5104,84
Sociology,5105,74
Sociology,5106,69
Sociology,5107,84
Sociology,5108,77
Sociology,5109,69
Sociology,5110,69
Sociology,5111,73
Sociology,5112,73
Sociology,5113,84
Sociology,5114,84
Sociology,5115,69
Sociology,5116,84
Sociology,5117,57
Sociology,5118,85
Sociology,5119,69
Sociology,5120,69
Sociology,5121,69
Sociology,5122,59
Sociology,5123,69
Sociology,5124,92
Sociology,5125,84
Sociology,5126,69
Sociology,5127,69
Sociology,5128,72
Sociology,5129,84
Sociology,5130,84
Sociology,5131,70
Sociology,5132,70
Sociology,5133,70
Sociology,5134,78
Sociology,5135,84
Sociology,5136,69
Sociology,5137,73
Sociology,5138,69
Sociology,5139,69
Sociology,5140,69
Sociology,5141,69
Sociology,5142,69
Sociology,5143,69
Sociology,5144,69
Sociology,5145,69
Sociology,5146,84
Sociology,5147,84
Sociology,5148,90
Sociology,5149,69
Sociology,5150,84
Sociology,5151,69
Sociology,5152,69
Sociology,5153,69
Sociology,5154,70
Sociology,5155,70
Sociology,5156,70
Sociology,5157,77
Sociology,5158,83
Sociology,5159,84
Sociology,5160,85
Sociology,5161,90
Sociology,5162,69
Sociology,5163,84
Sociology,5164,84
Sociology,5165,85
Sociology,5166,85
Sociology,5167,58
Sociology,5168,69
Sociology,5169,69
Sociology,5170,73
Sociology,5171,85
Sociology,5172,69
Sociology,5173,69
Sociology,5174,75
Sociology,5175,85
Sociology,5176,85
Sociology,5177,85
Sociology,5178,69
Sociology,5179,73
Sociology,5180,84
Sociology,5181,84
Sociology,5182,84
Sociology,5183,70
Sociology,5184,85
Sociology,5185,59
Sociology,5186,73
Sociology,5187,84
Sociology,5188,69
Sociology,5189,69
Sociology,5190,94
Sociology,5191,69
Sociology,5192,84
Sociology,5193,69
Sociology,5194,74
Sociology,5195,77
Sociology,5196,85
Sociology,5197,69
Sociology,5198,81
Sociology,5199,71
Sociology,5200,59
Sociology,5201,70
Sociology,5202,72
Sociology,5203,87
Sociology,5204,78
Sociology,5205,87
Sociology,5206,69
Sociology,5207,74
Sociology,5208,86
Sociology,5209,74
Sociology,5210,80
Sociology,5211,86
Sociology,5212,58
Sociology,5213,81
Sociology,5214,87
Sociology,5215,87
Sociology,5216,87
Sociology,5217,70
Sociology,5218,86
Sociology,5219,70
Sociology,5220,70
Sociology,5221,84
Sociology,5222,86
Sociology,5223,58
Sociology,5224,70
Sociology,5225,77
Sociology,5226,56
Sociology,5227,94
Sociology,5228,70
Sociology,5229,86
Sociology,5230,70
Sociology,5231,95
Sociology,5232,57
Sociology,5233,77
Sociology,5234,75
Sociology,5235,58
Sociology,5236,58
Sociology,5237,74
Sociology,5238,86
Sociology,5239,78
Sociology,5240,47
Sociology,5241,56
Sociology,5242,58
Sociology,5243,70
Sociology,5244,91
Sociology,5245,83
Sociology,5246,84
Sociology,5247,86
Sociology,5248,51
Sociology,5249,84
Sociology,5250,70
Sociology,5251,70
Sociology,5252,70
Sociology,5253,70
Sociology,5254,75
Sociology,5255,72
Sociology,5256,70
Sociology,5257,86
Sociology,5258,86
Sociology,5259,86
Sociology,5260,57
Sociology,5261,70
Sociology,5262,71
Sociology,5263,90
Sociology,5264,58
Sociology,5265,71
Sociology,5266,37
Sociology,5267,70
Sociology,5268,90
Sociology,5269,71
Sociology,5270,71
Sociology,5271,54
Sociology,5272,70
Sociology,5273,70
Sociology,5274,70
Sociology,5275,87
Sociology,5276,90
Sociology,5277,56
Sociology,5278,70
Sociology,5279,77
Sociology,5280,70
Sociology,5281,70
Sociology,5282,86
Sociology,5283,77
Sociology,5284,78
Sociology,5285,71
Sociology,5286,87
Sociology,5287,86
Sociology,5288,71
Sociology,5289,84
Sociology,5290,70
Sociology,5291,87
Sociology,5292,69
Sociology,5293,71
Sociology,5294,71
Sociology,5295,74
Sociology,5296,77
Sociology,5297,99
Sociology,5298,73
Sociology,5299,83
Sociology,5300,86
Sociology,5301,74
Sociology,5302,77
Sociology,5303,81
Sociology,5304,70
Sociology,5305,71
Sociology,5306,87
Sociology,5307,87
Sociology,5308,74
Sociology,5309,75
Sociology,5310,85
Sociology,5311,75
Sociology,5312,72
Sociology,5313,74
Sociology,5314,58
Sociology,5315,71
Sociology,5316,70
Sociology,5317,85
Sociology,5318,77
Sociology,5319,70
Sociology,5320,70
Sociology,5321,56
Sociology,5322,91
Sociology,5323,78
Sociology,5324,86
Sociology,5325,68
Sociology,5326,56
Sociology,5327,74
Sociology,5328,70
Sociology,5329,70
Sociology,5330,71
Sociology,5331,86
Sociology,5332,73
Sociology,5333,94
Sociology,5334,71
Sociology,5335,86
Sociology,5336,71
Sociology,5337,71
Sociology,5338,74
Sociology,5339,77
Sociology,5340,78
Sociology,5341,71
Sociology,5342,87
Sociology,5343,90
Sociology,5344,71
Sociology,5345,75
Sociology,5346,70
Sociology,5347,70
Sociology,5348,77
Sociology,5349,77
Sociology,5350,74
Sociology,5351,86
Sociology,5352,86
Sociology,5353,85
Sociology,5354,85
Sociology,5355,57
Sociology,5356,86
Sociology,5357,74
Sociology,5358,67
Sociology,5359,86
Sociology,5360,58
Sociology,5361,78
Sociology,5362,86
Sociology,5363,86
Sociology,5364,74
Sociology,5365,85
Sociology,5366,74
Sociology,5367,71
Sociology,5368,71
Sociology,5369,87
Sociology,5370,87
Sociology,5371,87
Sociology,5372,70
Sociology,5373,74
Sociology,5374,87
Sociology,5375,87
Sociology,5376,51
Sociology,5377,70
Sociology,5378,69
Sociology,5379,87
Sociology,5380,70
Sociology,5381,72
Sociology,5382,87
Sociology,5383,70
Sociology,5384,74
Sociology,5385,77
Sociology,5386,85
Sociology,5387,86
Sociology,5388,86
Sociology,5389,86
Sociology,5390,75
Sociology,5391,70
Sociology,5392,77
Sociology,5393,70
Sociology,5394,86
Sociology,5395,91
Sociology,5396,69
Sociology,5397,28
Sociology,5398,71
Sociology,5399,71
Sociology,5400,72
Sociology,5401,70
Sociology,5402,81
Sociology,5403,86
Sociology,5404,86
Sociology,5405,86
Sociology,5406,86
Sociology,5407,73
Sociology,5408,69
Sociology,5409,86
Sociology,5410,75
Sociology,5411,70
Sociology,5412,86
Sociology,5413,86
Sociology,5414,90
Sociology,5415,83
Sociology,5416,75
Sociology,5417,77
Sociology,5418,87
Sociology,5419,74
Sociology,5420,86
Sociology,5421,70
Sociology,5422,86
Sociology,5423,92
Sociology,5424,70
Sociology,5425,71
Sociology,5426,92
Sociology,5427,83
Sociology,5428,70
Sociology,5429,87
Sociology,5430,87
Sociology,5431,58
Sociology,5432,70
Sociology,5433,84
Sociology,5434,87
Sociology,5435,77
Sociology,5436,57
Sociology,5437,70
Sociology,5438,70
Sociology,5439,86
Sociology,5440,70
Sociology,5441,86
Sociology,5442,86
Sociology,5443,84
Sociology,5444,86
Sociology,5445,70
Sociology,5446,70
Sociology,5447,57
Sociology,5448,71
Sociology,5449,70
Sociology,5450,74
Sociology,5451,90
Sociology,5452,70
Sociology,5453,70
Sociology,5454,70
Sociology,5455,56
Sociology,5456,70
Sociology,5457,86
Sociology,5458,86
Sociology,5459,57
Sociology,5460,70
Sociology,5461,71
Sociology,5462,74
Sociology,5463,74
Sociology,5464,52
Sociology,5465,70
Sociology,5466,71
Sociology,5467,70
Sociology,5468,74
Sociology,5469,74
Sociology,5470,90
Sociology,5471,73
Sociology,5472,74
Sociology,5473,86
Sociology,5474,70
Sociology,5475,73
Sociology,5476,74
Sociology,5477,57
Sociology,5478,70
Sociology,5479,74
Sociology,5480,86
Sociology,5481,70
Sociology,5482,85
Sociology,5483,86
Sociology,5484,86
Sociology,5485,54
Sociology,5486,87
Sociology,5487,74
Sociology,5488,72
Sociology,5489,87
Sociology,5490,70
Sociology,5491,70
Sociology,5492,87
Sociology,5493,70
Sociology,5494,70
Sociology,5495,74
Sociology,5496,86
Sociology,5497,70
Sociology,5498,86
Sociology,5499,86
Sociology,5500,86
Sociology,5501,70
Sociology,5502,99
Sociology,5503,74
Sociology,5504,86
Sociology,5505,85
Sociology,5506,54
Sociology,5507,68
Sociology,5508,70
Sociology,5509,86
Sociology,5510,70
Sociology,5511,80
Sociology,5512,86
Sociology,5513,86
Sociology,5514,68
Sociology,5515,70
Sociology,5516,87
Sociology,5517,90
Sociology,5518,70
Sociology,5519,78
Sociology,5520,58
Sociology,5521,77
Sociology,5522,61
Sociology,5523,75
Sociology,5524,87
Sociology,5525,70
Sociology,5526,77
Sociology,5527,87
Sociology,5528,87
Sociology,5529,99
Sociology,5530,70
Sociology,5531,72
Sociology,5532,77
Sociology,5533,87
Sociology,5534,74
Sociology,5535,74
Sociology,5536,68
Sociology,5537,71
Sociology,5538,74
Sociology,5539,41
Sociology,5540,75
Sociology,5541,87
Sociology,5542,90
Sociology,5543,32
Sociology,5544,77
Sociology,5545,57
Sociology,5546,74
Sociology,5547,74
Sociology,5548,78
Sociology,5549,80
Sociology,5550,87
Sociology,5551,74
Sociology,5552,77
Sociology,5553,86
Sociology,5554,87
Sociology,5555,68
Sociology,5556,74
Sociology,5557,71
Sociology,5558,74
Sociology,5559,74
Sociology,5560,87
Sociology,5561,71
Sociology,5562,87
Sociology,5563,77
Sociology,5564,71
Sociology,5565,87
Sociology,5566,77
Sociology,5567,58
Sociology,5568,59
Sociology,5569,56
Sociology,5570,74
Sociology,5571,83
Sociology,5572,87
Sociology,5573,70
Sociology,5574,67
Sociology,5575,71
Sociology,5576,77
Sociology,5577,85
Sociology,5578,68
Sociology,5579,70
Sociology,5580,78
Sociology,5581,90
Sociology,5582,58
Sociology,5583,69
Sociology,5584,70
Sociology,5585,69
Sociology,5586,69
Sociology,5587,69
Sociology,5588,69
Sociology,5589,78
Sociology,5590,69
Sociology,5591,71
Sociology,5592,32
Sociology,5593,69
Sociology,5594,78
Sociology,5595,70
Sociology,5596,69
Sociology,5597,69
Sociology,5598,92
Sociology,5599,56
Sociology,5600,69
Sociology,5601,58
Sociology,5602,69
Sociology,5603,70
Sociology,5604,69
Sociology,5605,69
Sociology,5606,69
Sociology,5607,69
Sociology,5608,69
Sociology,5609,69
Sociology,5610,69
Sociology,5611,69
Sociology,5612,69
Sociology,5613,69
Sociology,5614,42
Sociology,5615,69
Sociology,5616,77
Sociology,5617,69
Sociology,5618,69
Sociology,5619,69
Sociology,5620,69
Sociology,5621,73
Sociology,5622,56
Sociology,5623,69
Sociology,5624,70
Sociology,5625,69
Sociology,5626,72
Sociology,5627,69
Sociology,5628,69
Sociology,5629,69
Sociology,5630,77
Sociology,5631,69
Sociology,5632,77
Sociology,5633,69
Sociology,5634,69
Sociology,5635,84
Sociology,5636,69
Sociology,5637,63
Sociology,5638,69
Sociology,5639,69
Sociology,5640,83
Sociology,5641,58
Sociology,5642,69
Sociology,5643,59
Sociology,5644,85
Sociology,5645,69
Sociology,5646,92
Sociology,5647,77
Sociology,5648,71
Sociology,5649,58
Sociology,5650,69
Sociology,5651,72
Sociology,5652,77
Sociology,5653,80
Sociology,5654,69
Sociology,5655,71
Sociology,5656,69
Sociology,5657,69
Sociology,5658,68
Sociology,5659,69
Sociology,5660,77
Sociology,5661,94
Sociology,5662,69
Sociology,5663,57
Sociology,5664,55
Sociology,5665,54
Sociology,5666,69
Sociology,5667,69
Sociology,5668,69
Sociology,5669,69
Sociology,5670,69
Sociology,5671,69
Sociology,5672,68
Sociology,5673,77
Sociology,5674,99
Sociology,5675,70
Sociology,5676,59
Sociology,5677,69
Sociology,5678,87
Sociology,5679,75
Sociology,5680,99
Sociology,5681,69
Sociology,5682,69
Sociology,5683,90
Sociology,5684,69
Sociology,5685,80
Sociology,5686,85
Sociology,5687,46
Sociology,5688,69
Sociology,5689,58
Sociology,5690,69
Sociology,5691,69
Sociology,5692,69
Sociology,5693,69
Sociology,5694,78
Sociology,5695,51
Sociology,5696,54
Sociology,5697,75
Sociology,5698,81
Sociology,5699,69
Sociology,5700,69
Sociology,5701,69
Sociology,5702,72
Sociology,5703,73
Sociology,5704,77
Sociology,5705,69
Sociology,5706,69
Sociology,5707,69
Sociology,5708,81
Sociology,5709,58
Sociology,5710,72
Sociology,5711,69
Sociology,5712,56
Sociology,5713,73
Sociology,5714,70
Sociology,5715,72
Sociology,5716,85
Sociology,5717,78
Sociology,5718,70
Sociology,5719,70
Sociology,5720,70
Sociology,5721,77
Sociology,5722,71
Sociology,5723,70
Sociology,5724,56
Sociology,5725,71
Sociology,5726,70
Sociology,5727,70
Sociology,5728,90
Sociology,5729,71
Sociology,5730,78
Sociology,5731,99
Sociology,5732,70
Sociology,5733,78
Sociology,5734,99
Sociology,5735,57
Sociology,5736,73
Sociology,5737,85
Sociology,5738,59
Sociology,5739,77
Sociology,5740,70
Sociology,5741,71
Sociology,5742,70
Sociology,5743,59
Sociology,5744,55
Sociology,5745,70
Sociology,5746,57
Sociology,5747,70
Sociology,5748,77
Sociology,5749,72
Sociology,5750,58
Sociology,5751,58
Sociology,5752,75
Sociology,5753,70
Sociology,5754,71
Sociology,5755,58
Sociology,5756,86
Sociology,5757,41
Sociology,5758,55
Sociology,5759,77
Sociology,5760,70
Sociology,5761,58
Sociology,5762,71
Sociology,5763,59
Sociology,5764,75
Sociology,5765,31
Sociology,5766,71
Sociology,5767,69
Sociology,5768,70
Sociology,5769,96
Sociology,5770,58
Sociology,5771,59
Sociology,5772,70
Sociology,5773,70
Sociology,5774,70
Sociology,5775,70
Sociology,5776,78
Sociology,5777,70
Sociology,5778,86
Sociology,5779,69
Sociology,5780,70
Sociology,5781,70
Sociology,5782,69
Sociology,5783,70
Sociology,5784,70
Sociology,5785,77
Sociology,5786,70
Sociology,5787,70
Sociology,5788,77
Sociology,5789,92
Sociology,5790,99
Sociology,5791,72
Sociology,5792,29
Sociology,5793,94
Sociology,5794,94
Sociology,5795,85
Sociology,5796,59
Sociology,5797,22
Sociology,5798,75
Sociology,5799,59
Sociology,5800,96
Sociology,5801,71
Sociology,5802,94
Sociology,5803,71
Sociology,5804,58
Sociology,5805,71
Sociology,5806,71
Sociology,5807,94
Sociology,5808,71
Sociology,5809,71
Sociology,5810,71
Sociology,5811,71
Sociology,5812,71
Sociology,5813,72
Sociology,5814,71
Sociology,5815,71
Sociology,5816,77
Sociology,5817,96
Sociology,5818,71
Sociology,5819,71
Sociology,5820,71
Sociology,5821,71
Sociology,5822,77
Sociology,5823,71
Sociology,5824,27
Sociology,5825,71
Sociology,5826,71
Sociology,5827,71
Sociology,5828,75
Sociology,5829,71
Sociology,5830,71
Sociology,5831,59
Sociology,5832,67
Sociology,5833,85
Sociology,5834,71
Sociology,5835,71
Sociology,5836,55
Sociology,5837,71
Sociology,5838,84
Sociology,5839,72
Sociology,5840,72
Sociology,5841,77
Sociology,5842,57
Sociology,5843,71
Sociology,5844,84
Sociology,5845,72
Sociology,5846,71
Sociology,5847,77
Sociology,5848,72
Sociology,5849,85
Sociology,5850,72
Sociology,5851,71
Sociology,5852,72
Sociology,5853,90
Sociology,5854,70
Sociology,5855,85
Sociology,5856,58
Sociology,5857,72
Sociology,5858,59
Sociology,5859,71
Sociology,5860,83
Sociology,5861,75
Sociology,5862,72
Sociology,5863,59
Sociology,5864,71
Sociology,5865,69
Sociology,5866,94
Sociology,5867,25
Sociology,5868,56
Sociology,5869,77
Sociology,5870,71
Sociology,5871,90
Sociology,5872,71
Sociology,5873,71
Sociology,5874,72
Sociology,5875,72
Sociology,5876,70
Sociology,5877,72
Sociology,5878,71
Sociology,5879,36
Sociology,5880,72
Sociology,5881,72
Sociology,5882,71
Sociology,5883,58
Sociology,5884,56
Sociology,5885,73
Sociology,5886,71
Sociology,5887,72
Sociology,5888,71
Sociology,5889,73
Sociology,5890,72
Sociology,5891,72
Sociology,5892,78
Sociology,5893,57
Sociology,5894,71
Sociology,5895,71
Sociology,5896,71
Sociology,5897,72
Sociology,5898,73
Sociology,5899,72
Sociology,5900,72
Sociology,5901,77
Sociology,5902,81
Sociology,5903,71
Sociology,5904,75
Sociology,5905,71
Sociology,5906,75
Sociology,5907,71
Sociology,5908,72
Sociology,5909,72
Sociology,5910,71
Sociology,5911,71
Sociology,5912,71
Sociology,5913,72
Sociology,5914,59
Sociology,5915,71
Sociology,5916,56
Sociology,5917,71
Sociology,5918,72
Sociology,5919,72
Sociology,5920,71
Sociology,5921,59
Sociology,5922,73
Sociology,5923,71
Sociology,5924,84
Sociology,5925,72
Sociology,5926,72
Sociology,5927,71
Sociology,5928,72
Sociology,5929,72
Sociology,5930,71
Sociology,5931,73
Sociology,5932,73
Sociology,5933,53
Sociology,5934,56
Sociology,5935,71
Sociology,5936,73
Sociology,5937,59
Sociology,5938,72
Sociology,5939,75
Sociology,5940,72
Sociology,5941,73
Sociology,5942,83
Sociology,5943,72
Sociology,5944,72
Sociology,5945,72
Sociology,5946,78
Sociology,5947,94
Sociology,5948,73
Sociology,5949,73
Sociology,5950,72
Sociology,5951,72
Sociology,5952,90
Sociology,5953,73
Sociology,5954,75
Sociology,5955,72
Sociology,5956,72
Sociology,5957,71
Sociology,5958,78
Sociology,5959,72
Sociology,5960,72
Sociology,5961,77
Sociology,5962,71
Sociology,5963,72
Sociology,5964,72
Sociology,5965,72
Sociology,5966,72
Sociology,5967,72
Sociology,5968,86
Sociology,5969,73
Sociology,5970,57
Sociology,5971,73
Sociology,5972,72
Sociology,5973,69
Sociology,5974,72
Sociology,5975,70
Sociology,5976,72
Sociology,5977,73
Sociology,5978,72
Sociology,5979,72
Sociology,5980,73
Sociology,5981,77
Sociology,5982,73
Sociology,5983,59
Sociology,5984,73
Sociology,5985,81
Sociology,5986,72
Sociology,5987,72
Sociology,5988,90
Sociology,5989,72
Sociology,5990,52
Sociology,5991,11
Sociology,5992,80
Sociology,5993,72
Sociology,5994,84
Sociology,5995,72
Sociology,5996,69
Sociology,5997,72
Sociology,5998,75
Sociology,5999,84
Sociology,6000,73
Sociology,6001,72
Sociology,6002,71
Sociology,6003,72
Sociology,6004,57
Sociology,6005,56
Sociology,6006,70
Sociology,6007,72
Sociology,6008,77
Sociology,6009,72
Sociology,6010,72
Sociology,6011,73
Sociology,6012,72
Sociology,6013,94
Sociology,6014,68
Sociology,6015,68
Sociology,6016,77
Sociology,6017,73
Sociology,6018,83
Sociology,6019,72
Sociology,6020,72
Sociology,6021,73
Sociology,6022,73
Sociology,6023,72
Sociology,6024,72
Sociology,6025,72
Sociology,6026,73
Sociology,6027,90
Sociology,6028,75
Sociology,6029,72
Sociology,6030,68
Sociology,6031,73
Sociology,6032,73
Sociology,6033,73
Sociology,6034,72
Sociology,6035,73
Sociology,6036,72
Sociology,6037,78
Sociology,6038,72
Sociology,6039,75
Sociology,6040,69
Sociology,6041,72
Sociology,6042,69
Sociology,6043,73
Sociology,6044,72
Sociology,6045,73
Sociology,6046,91
Sociology,6047,72
Sociology,6048,73
Sociology,6049,73
Sociology,6050,72
Sociology,6051,72
Sociology,6052,73
Sociology,6053,72
Sociology,6054,72
Sociology,6055,73
Sociology,6056,73
Sociology,6057,56
Sociology,6058,73
Sociology,6059,73
Sociology,6060,73
Sociology,6061,73
Sociology,6062,73
Sociology,6063,73
Sociology,6064,73
Sociology,6065,73
Sociology,6066,73
Sociology,6067,73
Sociology,6068,73
Sociology,6069,73
Sociology,6070,73
Sociology,6071,56
Sociology,6072,73
Sociology,6073,73
Sociology,6074,73
Sociology,6075,80
Sociology,6076,73
Sociology,6077,73
Sociology,6078,73
Sociology,6079,73
Sociology,6080,73
Sociology,6081,73
Sociology,6082,75
Sociology,6083,78
Sociology,6084,73
Sociology,6085,70
Sociology,6086,77
Sociology,6087,72
Sociology,6088,73
Sociology,6089,73
Sociology,6090,73
Sociology,6091,73
Sociology,6092,73
Sociology,6093,77
Sociology,6094,73
Sociology,6095,73
Sociology,6096,73
Sociology,6097,73
Sociology,6098,47
Sociology,6099,73
Sociology,6100,73
Sociology,6101,73
Sociology,6102,73
Sociology,6103,75
Sociology,6104,75
Sociology,6105,74
Sociology,6106,74
Sociology,6107,75
Sociology,6108,75
Sociology,6109,74
Sociology,6110,75
Sociology,6111,75
Sociology,6112,75
Sociology,6113,75
Sociology,6114,71
Sociology,6115,92
Sociology,6116,74
Sociology,6117,74
Sociology,6118,75
Sociology,6119,75
Sociology,6120,75
Sociology,6121,74
Sociology,6122,75
Sociology,6123,75
Sociology,6124,75
Sociology,6125,74
Sociology,6126,74
Sociology,6127,74
Sociology,6128,74
Sociology,6129,90
Sociology,6130,71
Sociology,6131,75
Sociology,6132,75
Sociology,6133,75
Sociology,6134,99
Sociology,6135,74
Sociology,6136,88
Sociology,6137,68
Sociology,6138,74
Sociology,6139,72
Sociology,6140,88
Sociology,6141,75
Sociology,6142,71
Sociology,6143,75
Sociology,6144,74
Sociology,6145,74
Sociology,6146,73
Sociology,6147,71
Sociology,6148,75
